"user_id","rating","Score","Genres","Type","Episodes","Studios","Ranked","Popularity"
13176,10,7.49,"Supernatural, Drama, School",3,1,134,1601,708
77014,7,7.49,"Supernatural, Drama, School",3,1,134,1601,708
111040,7,7.49,"Supernatural, Drama, School",3,1,134,1601,708
118953,8,7.49,"Supernatural, Drama, School",3,1,134,1601,708
123555,10,7.49,"Supernatural, Drama, School",3,1,134,1601,708
260948,8,7.49,"Supernatural, Drama, School",3,1,134,1601,708
314691,6,7.49,"Supernatural, Drama, School",3,1,134,1601,708
333504,8,7.4,"Action, Comedy, Super Power, Martial Arts, Shounen",2,1,8,1908,2536
92653,6,6.5,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",3,2,25,5916,2193
93503,4,6.5,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",3,2,25,5916,2193
330276,7,6.78,"Comedy, Ecchi, Harem, Romance, School",0,12,148,4535,1016
56514,8,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
96280,6,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
219995,8,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
236016,9,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
314157,9,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
323845,6,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
324033,7,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
345758,4,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",0,12,46,618,423
71185,7,7.81,"Mystery, Horror, Supernatural, Thriller, Vampire",3,2,24,805,2012
82992,8,7.81,"Mystery, Horror, Supernatural, Thriller, Vampire",3,2,24,805,2012
64613,10,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
69727,8,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
126374,9,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
131096,10,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
133387,8,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
150257,7,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
173522,8,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
198449,7,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
239810,7,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
264965,10,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
309798,7,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
312678,8,8.34,"Action, Supernatural, Magic, Fantasy",0,13,48,192,59
63128,7,7.71,"Action, Military, Fantasy, Mecha, Shounen",1,1,73,992,2250
81490,8,7.71,"Action, Military, Fantasy, Mecha, Shounen",1,1,73,992,2250
295810,8,7.71,"Action, Military, Fantasy, Mecha, Shounen",1,1,73,992,2250
337033,10,7.71,"Action, Military, Fantasy, Mecha, Shounen",1,1,73,992,2250
8012,6,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
35033,8,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
59452,9,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
99003,7,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
110448,7,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
153764,7,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
155714,8,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
164533,7,7.31,"Harem, Comedy, Romance, Ecchi, School",0,13,37,2309,341
81862,7,7.79,"Comedy, School, Shounen, Slice of Life",2,8,176,833,1323
190659,7,7.79,"Comedy, School, Shounen, Slice of Life",2,8,176,833,1323
80431,7,7.2,"Romance, Shoujo",3,1,16,2774,2080
132296,7,7.2,"Romance, Shoujo",3,1,16,2774,2080
256156,8,6.96,"Action, Adventure, Fantasy, Magic",0,13,28,3771,908
313938,8,6.96,"Action, Adventure, Fantasy, Magic",0,13,28,3771,908
16514,5,6.63,"Action, Sci-Fi, Super Power, School",0,12,0,5237,1825
149314,6,6.63,"Action, Sci-Fi, Super Power, School",0,12,0,5237,1825
84156,9,7.58,"Action, Sci-Fi, Mystery, Drama",0,11,1,1344,419
118855,3,7.58,"Action, Sci-Fi, Mystery, Drama",0,11,1,1344,419
265956,9,7.58,"Action, Sci-Fi, Mystery, Drama",0,11,1,1344,419
315330,10,7.58,"Action, Sci-Fi, Mystery, Drama",0,11,1,1344,419
8881,10,8.43,"Slice of Life, Josei",0,11,16,140,339
31772,8,8.43,"Slice of Life, Josei",0,11,16,140,339
81423,9,8.43,"Slice of Life, Josei",0,11,16,140,339
251632,9,8.43,"Slice of Life, Josei",0,11,16,140,339
291144,8,8.43,"Slice of Life, Josei",0,11,16,140,339
314358,9,8.43,"Slice of Life, Josei",0,11,16,140,339
351279,8,8.43,"Slice of Life, Josei",0,11,16,140,339
58179,10,7.25,"Action, Mystery, Super Power, Thriller",0,11,101,2564,582
209382,7,7.25,"Action, Mystery, Super Power, Thriller",0,11,101,2564,582
243417,6,7.25,"Action, Mystery, Super Power, Thriller",0,11,101,2564,582
43021,9,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
57096,9,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
170499,9,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
173711,8,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
197070,7,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
242776,8,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
326386,10,8.48,"Slice of Life, Comedy, School, Shounen",0,26,26,111,153
226549,5,6.61,"Action, Comedy, Ecchi",3,6,7,5336,2559
90672,8,6.45,"Ecchi, Harem, Seinen",2,1,10,6151,3248
264856,10,6.45,"Ecchi, Harem, Seinen",2,1,10,6151,3248
70269,7,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
75641,7,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
82678,7,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
247712,8,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
283850,7,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
294192,5,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",2,2,12,1828,1247
19761,2,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
61643,5,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
66950,8,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
114401,6,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
155019,8,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
219455,7,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
236389,10,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
254537,7,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",0,12,204,4602,623
62334,7,7.54,"Comedy, Supernatural, Demons",0,13,16,1466,1915
117363,7,7.54,"Comedy, Supernatural, Demons",0,13,16,1466,1915
177891,9,7.54,"Comedy, Supernatural, Demons",0,13,16,1466,1915
91887,8,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1,1,98,888,903
115661,5,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1,1,98,888,903
129710,10,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1,1,98,888,903
219819,9,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1,1,98,888,903
246952,10,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1,1,98,888,903
10993,8,7.31,"Slice of Life, Comedy, Drama",0,12,184,2289,2596
69249,9,6.94,"Comedy, Parody",3,2,5,3843,2819
237576,5,6.56,"Action, Adventure, Fantasy",2,2,198,5590,4264
292011,4,6.28,"Comedy",3,1,72,6971,10852
10640,10,8.25,"Game, Psychological, Thriller, Seinen",0,26,2,261,1061
265795,10,8.25,"Game, Psychological, Thriller, Seinen",0,26,2,261,1061
179069,8,7.37,"Action, Sci-Fi, Super Power, Supernatural",1,1,1,2015,1989
250117,8,7.37,"Action, Sci-Fi, Super Power, Supernatural",1,1,1,2015,1989
192801,8,7.35,"Comedy, School, Shoujo",3,1,5,2133,1762
288076,8,6.98,"Action, Comedy, Kids, Fantasy",3,2,15,3712,4929
351801,5,5.51,"Action, Mecha, Sci-Fi",1,1,8,9669,11373
135079,10,7.1,"Harem, Music, Comedy, Romance, School, Shoujo",0,13,136,3219,882
258772,8,7.1,"Harem, Music, Comedy, Romance, School, Shoujo",0,13,136,3219,882
278979,3,7.1,"Harem, Music, Comedy, Romance, School, Shoujo",0,13,136,3219,882
88165,5,6.15,"Action, Adventure, Fantasy, Game, Shounen",0,46,32,7562,2889
38237,7,7.78,"Comedy, Fantasy, Seinen",0,12,69,867,935
84193,10,7.78,"Comedy, Fantasy, Seinen",0,12,69,867,935
245466,8,7.78,"Comedy, Fantasy, Seinen",0,12,69,867,935
328016,4,6.8,"Adventure, Sports",0,52,89,4446,3143
283516,9,7.04,"Action, Seinen, Supernatural",0,13,77,3492,1906
133528,7,7.51,"Comedy, Shounen, Slice of Life",0,12,129,1543,1700
16452,7,8.6,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,67,738
187636,10,8.6,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,67,738
198039,7,8.6,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,67,738
227643,10,8.6,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,67,738
281796,8,7.63,"Supernatural, Drama",1,1,16,1208,1936
259494,7,7.28,"Action, Comedy, Martial Arts",0,12,171,2412,537
277793,7,7.28,"Action, Comedy, Martial Arts",0,12,171,2412,537
199733,7,7.11,"Harem, Drama, Romance, School",0,12,46,3180,1137
226610,6,7.11,"Harem, Drama, Romance, School",0,12,46,3180,1137
286207,7,7.11,"Harem, Drama, Romance, School",0,12,46,3180,1137
325572,8,7.11,"Harem, Drama, Romance, School",0,12,46,3180,1137
156940,5,6.24,"Adventure, Sci-Fi",1,1,16,7189,7870
39455,8,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
152948,9,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
225061,8,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
227782,7,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
236060,8,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
244912,9,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
247866,7,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
327689,10,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
332787,9,8.38,"Drama, Romance, Shoujo, Supernatural",1,1,77,167,199
228785,6,5.45,"Horror",2,1,48,9806,2337
52669,7,6.98,"Action, Sci-Fi, Horror, Shounen",2,1,46,3697,1242
158633,9,7.39,"Music",4,1,2,1925,4826
264875,7,7.39,"Music",4,1,2,1925,4826
254110,5,7.14,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",0,26,168,3015,1483
233002,4,7.1,"Action, Sci-Fi, Fantasy",0,13,0,3198,962
262424,5,7.1,"Action, Sci-Fi, Fantasy",0,13,0,3198,962
291898,7,7.1,"Action, Sci-Fi, Fantasy",0,13,0,3198,962
253352,8,7.7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",0,13,5,1010,1000
337538,10,7.7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",0,13,5,1010,1000
80743,7,7.38,"Harem, Comedy, Parody, School",5,10,20,1990,1954
83410,6,7.38,"Harem, Comedy, Parody, School",5,10,20,1990,1954
249615,8,7.38,"Harem, Comedy, Parody, School",5,10,20,1990,1954
237574,6,6.19,"Comedy, Sci-Fi",3,1,200,7400,4585
188261,9,6.56,"Action, Mystery, Horror, Supernatural, Vampire, School",0,12,16,5558,573
245782,1,6.54,"Mystery, Parody",2,4,12,5674,1793
313078,7,6.54,"Mystery, Parody",2,4,12,5674,1793
6130,10,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
52841,8,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
124170,7,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
128615,7,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
144307,6,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
156774,7,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
262830,6,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
275076,6,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
288773,6,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
343201,7,7.6,"Slice of Life, Comedy, School, Shoujo Ai",0,12,148,1274,511
262222,7,7.53,"Comedy, Historical, Parody",3,4,12,1490,3542
152339,7,7.57,"Drama, Historical",1,1,35,1355,3879
326107,7,7.57,"Drama, Historical",1,1,35,1355,3879
70054,7,5.82,"Music, Parody",5,1,72,8769,3762
165411,9,7.87,"Comedy, Romance, Seinen, Slice of Life",0,13,136,717,672
173286,6,7.87,"Comedy, Romance, Seinen, Slice of Life",0,13,136,717,672
184889,8,7.87,"Comedy, Romance, Seinen, Slice of Life",0,13,136,717,672
188337,6,7.87,"Comedy, Romance, Seinen, Slice of Life",0,13,136,717,672
248388,9,7.87,"Comedy, Romance, Seinen, Slice of Life",0,13,136,717,672
245725,5,7.32,"Comedy, Romance, Shoujo",3,3,16,2250,2619
31209,10,7.54,"Mystery",0,12,5,1455,715
34313,6,7.54,"Mystery",0,12,5,1455,715
88236,8,7.54,"Mystery",0,12,5,1455,715
111565,8,7.54,"Mystery",0,12,5,1455,715
128139,7,7.54,"Mystery",0,12,5,1455,715
134567,7,7.54,"Mystery",0,12,5,1455,715
235597,9,7.54,"Mystery",0,12,5,1455,715
114166,3,6.84,"Comedy, Ecchi, School, Sports",0,12,205,4287,1805
290283,9,7.54,"Sports, Shounen",2,4,16,1465,5114
166524,7,6.66,"Action, Comedy, Ecchi, School, Supernatural",0,12,172,5063,952
215721,6,6.66,"Action, Comedy, Ecchi, School, Supernatural",0,12,172,5063,952
224788,6,6.66,"Action, Comedy, Ecchi, School, Supernatural",0,12,172,5063,952
228159,5,6.66,"Action, Comedy, Ecchi, School, Supernatural",0,12,172,5063,952
240816,7,6.66,"Action, Comedy, Ecchi, School, Supernatural",0,12,172,5063,952
165385,5,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",2,1,129,5142,2879
347759,9,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",2,1,129,5142,2879
16637,7,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",0,25,69,1530,662
33326,5,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",0,25,69,1530,662
45289,8,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",0,25,69,1530,662
163003,6,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",0,25,69,1530,662
297768,7,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",0,25,69,1530,662
35863,7,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
38487,6,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
70669,9,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
81354,4,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
187224,10,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
295096,8,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
319481,6,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",1,1,8,1688,925
157967,7,6.82,"Action, Mystery, Comedy, Romance",3,1,5,4368,2265
160937,8,6.82,"Action, Mystery, Comedy, Romance",3,1,5,4368,2265
247630,6,6.82,"Action, Mystery, Comedy, Romance",3,1,5,4368,2265
44005,7,6.5,"Comedy, Ecchi, Harem, Romance, School",0,12,206,5901,1666
124609,6,6.5,"Comedy, Ecchi, Harem, Romance, School",0,12,206,5901,1666
307613,8,6.5,"Comedy, Ecchi, Harem, Romance, School",0,12,206,5901,1666
18726,8,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
27661,2,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
44713,9,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
73768,10,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
90459,10,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
125214,6,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
145000,6,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
201387,9,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
224477,7,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
235120,7,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
282796,8,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
291190,3,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
311339,5,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
312696,7,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
313522,8,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
336319,10,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",0,26,29,1456,19
233247,10,6.78,"Action, Adventure, Comedy, Mecha, Sci-Fi",2,1,92,4552,3014
70099,7,7.37,"Action, Psychological, Sci-Fi",1,1,176,2030,2711
184881,8,7.37,"Action, Psychological, Sci-Fi",1,1,176,2030,2711
347302,7,7.37,"Action, Psychological, Sci-Fi",1,1,176,2030,2711
229645,8,7.27,"Action, Adventure, Magic, Ecchi, Fantasy, School, Shounen",2,1,63,2509,5251
106930,4,7.32,"Sci-Fi, Comedy",3,1,63,2236,2213
129149,8,7.32,"Sci-Fi, Comedy",3,1,63,2236,2213
257439,3,7.32,"Sci-Fi, Comedy",3,1,63,2236,2213
106620,10,8.07,"Action, Comedy, Parody, Samurai",3,1,0,453,3046
147354,8,7.1,"Action, Fantasy, Supernatural, Shounen",3,10,136,3205,1762
166800,8,7.1,"Action, Fantasy, Supernatural, Shounen",3,10,136,3205,1762
327658,10,7.1,"Action, Fantasy, Supernatural, Shounen",3,10,136,3205,1762
64807,2,6.97,"Action, Comedy, Martial Arts, Shounen, Super Power",1,1,8,3726,2532
287014,5,6.25,"Sci-Fi, Adventure, Fantasy, Shounen",1,1,3,7101,3486
287547,7,6.66,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",1,1,72,5098,3751
27348,5,7.26,"Comedy, School, Seinen",5,12,184,2542,924
173382,10,7.26,"Comedy, School, Seinen",5,12,184,2542,924
308210,7,7.26,"Comedy, School, Seinen",5,12,184,2542,924
49624,9,7.6,"Action, Sci-Fi, Super Power, Supernatural",1,1,1,1279,2970
21822,7,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
88781,8,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
101260,8,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
103899,10,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
117581,8,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
126658,8,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
156957,6,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
253311,6,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
272176,8,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",0,12,193,2488,156
311638,9,7.98,"Mystery, Comedy, Dementia, Psychological, Drama",0,24,77,565,588
24137,6,6.42,"Action, Comedy, Parody, Dementia, Supernatural, Ecchi",3,1,92,6341,2900
43808,3,6.63,"Adventure, Comedy, Drama, Fantasy, Kids",1,1,15,5219,2808
160974,7,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
178882,5,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
239440,9,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
264054,9,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
316501,9,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
343418,7,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
349585,8,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",0,10,12,1392,432
3092,7,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
16794,7,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
30513,9,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
31024,8,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
73333,6,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
154380,7,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
197231,10,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
221572,8,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
231472,7,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
232559,8,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
235932,6,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
236574,1,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
258241,9,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
273080,6,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
283211,5,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
335412,9,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",0,22,16,1517,75
201927,9,6.92,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",2,1,197,3930,1399
271203,4,6.92,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",2,1,197,3930,1399
174069,9,7.4,"Mystery, Supernatural",0,11,1,1916,1149
12017,9,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",0,25,2,275,389
28535,7,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",0,25,2,275,389
110682,8,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",0,25,2,275,389
222149,8,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",0,25,2,275,389
229474,8,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",0,25,2,275,389
126971,8,7.32,"Comedy, Music, Shounen, Supernatural",2,1,46,2246,1518
169102,7,7.32,"Comedy, Music, Shounen, Supernatural",2,1,46,2246,1518
297854,9,7.32,"Comedy, Music, Shounen, Supernatural",2,1,46,2246,1518
137781,7,7,"Slice of Life, Comedy, School",3,25,26,3638,3945
14958,4,6.49,"Action, Mecha, Sci-Fi, Space",0,49,0,5955,3191
284405,6,6.35,"Historical, Seinen, Slice of Life",3,7,45,6658,6859
126641,7,7.24,"Comedy, Romance, School, Super Power",3,6,172,2602,2896
186137,6,7.24,"Comedy, Romance, School, Super Power",3,6,172,2602,2896
182881,7,6.53,"Music",4,1,129,5726,6193
235779,6,6.53,"Music",4,1,129,5726,6193
63708,10,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
65421,9,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
72221,9,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
95031,7,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
151570,8,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
168593,8,8.34,"Sci-Fi, Comedy, Thriller",3,1,156,196,397
130270,8,6.94,"Action, Fantasy, Supernatural",5,1,3,3853,2503
70278,10,6.75,"Slice of Life, Comedy, Romance, School",2,1,193,4680,1333
86652,6,6.75,"Slice of Life, Comedy, Romance, School",2,1,193,4680,1333
205163,9,6.75,"Slice of Life, Comedy, Romance, School",2,1,193,4680,1333
290233,7,6.75,"Slice of Life, Comedy, Romance, School",2,1,193,4680,1333
226432,10,7.32,"Sci-Fi, Music, Slice of Life, Drama",1,1,67,2269,4289
194719,6,6.01,"Ecchi",3,4,207,8174,4586
25898,5,6.95,"Comedy, Supernatural, Romance, Ecchi, Vampire, Shounen",2,1,34,3817,3764
345498,5,6.68,"Comedy, Supernatural, Seinen",2,1,167,5005,7486
245672,9,8.36,"Action, Mecha, Military, Sci-Fi, Shounen, Space",2,6,0,176,2224
269102,10,8.36,"Action, Mecha, Military, Sci-Fi, Shounen, Space",2,6,0,176,2224
202676,6,7.41,"Sci-Fi, Sports, Super Power, Shounen",1,1,15,1869,4652
67180,6,6.02,"Ecchi, Fantasy, Supernatural, School, Vampire, Seinen",2,2,208,8142,2653
8921,9,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
59976,8,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
78327,6,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
209496,10,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
214888,5,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
306185,9,7.46,"Comedy, Supernatural, Romance, Shounen",0,12,171,1693,331
137798,8,7.11,"Action, Military, Sci-Fi, Mecha",0,24,209,3164,1661
269843,7,7.11,"Action, Military, Sci-Fi, Mecha",0,24,209,3164,1661
127047,7,7.25,"Music",4,1,0,2551,4577
14322,9,9.1,"Action, Adventure, Fantasy, Shounen, Super Power",0,148,2,6,12
45420,10,9.1,"Action, Adventure, Fantasy, Shounen, Super Power",0,148,2,6,12
96876,8,9.1,"Action, Adventure, Fantasy, Shounen, Super Power",0,148,2,6,12
